epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,117.642,2.81095,5.08841,1.71221,0.14068,0.1524,0.06176,0.01883,2.45436,3.4746,1.4809,0.000369642,0.000369642,0.000369642
